"Ano","Dia","Hora","Temperatura"
2015,44,3,-16.75
2015,44,4,-17.85
2015,44,5,-19.45
2015,44,6,-20.65
2015,44,7,-20.05
2015,44,8,-20.05
2015,44,9,-18.95
2015,44,10,-17.85
2015,44,11,-16.15
2015,44,12,-15.65
2015,44,13,-14.45
2015,44,14,-13.95
2015,44,15,-13.35
2015,44,16,-13.35
2015,44,17,-13.35
2015,44,18,-13.35
2015,44,19,-14.45
2015,44,20,-14.45
2015,44,21,-13.95
2015,44,22,-13.95
2015,44,23,-13.35
2015,44,24,-11.75
2015,45,1,-10.65
2015,45,2,-10.05
2015,45,3,-8.95
2015,45,4,-8.35
2015,45,5,-7.25
2015,45,6,-7.25
2015,45,7,-6.75
2015,45,8,-6.71
2015,45,9,-7.21
2015,45,10,-6.71
2015,45,11,-6.71
2015,45,12,-6.71
2015,45,13,-6.71
2015,45,14,-6.71
2015,45,15,-7.25
2015,45,16,-8.35
2015,45,17,-8.95
2015,45,18,-9.45
2015,45,19,-10.65
2015,45,20,-11.75
2015,45,21,-12.85
2015,45,22,-13.95
2015,45,23,-15.05
2015,45,24,-15.65
2015,46,1,-16.15
2015,46,2,-17.85
2015,46,3,-18.35
2015,46,4,-18.35
2015,46,5,-19.45
2015,46,6,-20.05
2015,46,7,-21.15
2015,46,8,-21.15
2015,46,9,-21.75
2015,46,10,-21.15
2015,46,11,-20.65
2015,46,12,-20.05
2015,46,13,-20.05
2015,46,14,-20.05
2015,46,15,-18.95
2015,46,16,-19.45
2015,46,17,-20.05
2015,46,18,-20.05
2015,46,19,-18.95
2015,46,20,-19.45
2015,46,21,-20.05
2015,46,22,-20.65
2015,46,23,-20.65
2015,46,24,-22.85
2015,47,1,-22.85
2015,47,2,-22.85
2015,47,3,-21.75
2015,47,4,-22.85
2015,47,5,-22.85
2015,47,6,-23.35
2015,47,7,-23.35
2015,47,8,-22.85
2015,47,9,-22.85
2015,47,10,-22.25
2015,47,11,-21.15
2015,47,12,-20.05
2015,47,13,-18.95
2015,47,14,-17.85
2015,47,15,-16.15
2015,47,16,-16.15
2015,47,17,-16.15
2015,47,18,-16.15
2015,47,19,-16.15
2015,47,20,-17.25
2015,47,21,-17.25
2015,47,22,-17.25
2015,47,23,-17.85
2015,47,24,-17.85
2015,48,1,-17.85
2015,48,2,-17.25
2015,48,3,-16.75
2015,48,4,-17.25
2015,48,5,-17.85
2015,48,6,-18.95
2015,48,7,-18.95
2015,48,8,-19.45
2015,48,9,-20.05
2015,48,10,-17.25
2015,48,11,-16.15
2015,48,12,-15.65
2015,48,13,-15.05
2015,48,14,-13.95
2015,48,15,-12.85
2015,48,16,-12.85
2015,48,17,-12.85
2015,48,18,-12.85
2015,48,19,-13.95
2015,48,20,-13.95
2015,48,21,-14.45
2015,48,22,-13.95
2015,48,23,-14.45
2015,48,24,-13.95
2015,49,1,-12.85
2015,49,2,-12.85
2015,49,3,-11.75
2015,49,4,-11.75
2015,49,5,-11.75
2015,49,6,-10.65
2015,49,7,-10.05
2015,49,8,-9.45
2015,49,9,-9.45
2015,49,10,-8.95
2015,49,11,-8.95
2015,49,12,-8.35
2015,49,13,-8.35
2015,49,14,-7.85
2015,49,15,-7.85
