"Ano","Dia","Hora","Temperatura"
2015,28,6,-11
2015,28,7,-12
2015,28,8,-11
2015,28,9,-12
2015,28,10,-10
2015,28,11,-7
2015,28,12,-6
2015,28,13,-4
2015,28,14,-2
2015,28,15,-1
2015,28,16,-1
2015,28,17,-1
2015,28,18,-2
2015,28,19,-4
2015,28,20,-4
2015,28,21,-5.66666666666667
2015,28,22,-7.33333333333333
2015,28,23,-9
2015,28,24,-13
2015,29,1,-12
2015,29,2,-14
2015,29,3,-11
2015,29,4,-15
2015,29,5,-17
2015,29,6,-17
2015,29,7,-17
2015,29,8,-18
2015,29,9,-16
2015,29,10,-14
2015,29,11,-9
2015,29,12,-8
2015,29,13,-7
2015,29,14,-4
2015,29,15,-3
2015,29,16,-1
2015,29,17,-1
2015,29,18,-1
2015,29,19,-2
2015,29,20,-2
2015,29,21,-2
2015,29,22,-2
2015,29,23,-2
2015,29,24,-2
2015,30,1,-3
2015,30,2,-3
2015,30,3,-3.05
2015,30,4,-3.05
2015,30,5,-3.05
2015,30,6,-4.05
2015,30,7,-4
2015,30,8,-3
2015,30,9,-3
2015,30,10,-3
2015,30,11,-3
2015,30,12,-1
2015,30,13,0
2015,30,14,1
2015,30,15,1
2015,30,16,1
2015,30,17,0
2015,30,18,-2
2015,30,19,-3.01
2015,30,20,-5.01
2015,30,21,-7
2015,30,22,-8
2015,30,23,-8
2015,30,24,-8
2015,31,1,-9
2015,31,2,-10
2015,31,3,-10
2015,31,4,-12
2015,31,5,-12
2015,31,6,-13
2015,31,7,-14
2015,31,8,-14
2015,31,9,-16
2015,31,10,-13
2015,31,11,-11
2015,31,12,-9
2015,31,13,-8
2015,31,14,-7
2015,31,15,-6
2015,31,16,-6.01
2015,31,17,-6.01
2015,31,18,-7.01
2015,31,19,-7.01
2015,31,20,-8.01
2015,31,21,-9.01
2015,31,22,-9.01
2015,31,23,-9.01
2015,31,24,-10.01
2015,32,1,-10.01
2015,32,2,-10
2015,32,3,-10
2015,32,4,-9.33333333333333
2015,32,5,-8.66666666666667
2015,32,6,-8
2015,32,7,-8
2015,32,8,-8
2015,32,9,-7
2015,32,10,-5
2015,32,11,-4
2015,32,12,-2
2015,32,13,-1
2015,32,14,0
2015,32,15,0
2015,32,16,0
2015,32,17,0
2015,32,18,0
2015,32,19,-1
2015,32,20,-2
2015,32,21,-2
2015,32,22,-2
2015,32,23,-2
2015,32,24,-2
2015,33,1,-4
2015,33,2,-4
2015,33,3,-5
2015,33,4,-5
2015,33,5,-4
2015,33,6,-5
2015,33,7,-8
2015,33,8,-7
2015,33,9,-8
2015,33,10,-8
2015,33,11,-9
2015,33,12,-9
2015,33,13,-8
2015,33,14,-7
2015,33,15,-8
2015,33,16,-8
2015,33,17,-8
2015,33,18,-8
2015,33,19,-8
2015,33,20,-9
2015,33,21,-10
2015,33,22,-9
2015,33,23,-11
2015,33,24,-11.5
2015,34,1,-12
2015,34,2,-14
2015,34,3,-14
2015,34,4,-14
2015,34,5,-13
2015,34,6,-14
2015,34,7,-17
2015,34,8,-16
2015,34,9,-13
2015,34,10,-11
2015,34,11,-11
2015,34,12,-10
2015,34,13,-9
2015,34,14,-7
2015,34,15,-6
2015,34,16,-5
2015,34,17,-5
2015,34,18,-5
2015,34,19,-6
2015,34,20,-9
2015,34,21,-9
2015,34,22,-9
2015,34,23,-9
2015,34,24,-11
2015,35,1,-11
