"Ano","Dia","Hora","Temperatura"
2015,27,23,-11.75
2015,27,24,-11.75
2015,28,1,-12.25
2015,28,2,-12.85
2015,28,3,-13.35
2015,28,4,-13.35
2015,28,5,-13.95
2015,28,6,-15.05
2015,28,7,-15.65
2015,28,8,-16.15
2015,28,9,-16.75
2015,28,10,-16.15
2015,28,11,-15.05
2015,28,12,-13.35
2015,28,13,-11.75
2015,28,14,-11.15
2015,28,15,-9.45
2015,28,16,-8.35
2015,28,17,-7.85
2015,28,18,-8.35
2015,28,19,-10.65
2015,28,20,-13.35
2015,28,21,-13.35
2015,28,22,-15.65
2015,28,23,-16.75
2015,28,24,-17.85
2015,29,1,-18.95
2015,29,2,-19.45
2015,29,3,-20.05
2015,29,4,-20.65
2015,29,5,-20.65
2015,29,6,-21.15
2015,29,7,-20.65
2015,29,8,-20.05
2015,29,9,-19.45
2015,29,10,-16.15
2015,29,11,-10.65
2015,29,12,-8.95
2015,29,13,-6.75
2015,29,14,-4.45
2015,29,15,-5.65
2015,29,16,-5.65
2015,29,17,-5.05
2015,29,18,-5.65
2015,29,19,-3.35
2015,29,20,1.15
2015,29,21,-1.75
2015,29,22,0.05
2015,29,23,-0.65
2015,29,24,-1.15
2015,30,1,-2.85
2015,30,2,-2.85
2015,30,3,-3.35
2015,30,4,-2.85
2015,30,5,-1.75
2015,30,6,-3.95
2015,30,7,-5.05
2015,30,8,-5.05
2015,30,9,-5.05
2015,30,10,-6.75
2015,30,11,-8.95
2015,30,12,-10.05
2015,30,13,-10.65
2015,30,14,-10.05
2015,30,15,-11.15
2015,30,16,-10.65
2015,30,17,-11.15
2015,30,18,-12.25
2015,30,19,-12.85
2015,30,20,-13.95
2015,30,21,-14.45
2015,30,22,-15.65
2015,30,23,-16.75
2015,30,24,-17.25
2015,31,1,-18.35
2015,31,2,-18.95
2015,31,3,-20.05
2015,31,4,-20.65
2015,31,5,-21.15
2015,31,6,-21.75
2015,31,7,-22.25
2015,31,8,-22.85
2015,31,9,-25.05
2015,31,10,-22.85
2015,31,11,-21.15
2015,31,12,-19.45
2015,31,13,-18.35
2015,31,14,-16.75
2015,31,15,-16.15
2015,31,16,-15.65
2015,31,17,-15.05
2015,31,18,-15.65
2015,31,19,-16.75
2015,31,20,-17.25
2015,31,21,-15.65
2015,31,22,-14.45
2015,31,23,-13.95
2015,31,24,-13.95
2015,32,1,-13.35
2015,32,2,-13.35
2015,32,3,-13.35
2015,32,4,-13.35
