"Ano","Dia","Hora","Temperatura"
2015,22,7,0.65
2015,22,8,0.65
2015,22,9,0.65
2015,22,10,1.15
2015,22,11,1.75
2015,22,12,2.25
2015,22,13,2.85
2015,22,14,3.35
2015,22,15,3.95
2015,22,16,4.45
2015,22,17,4.45
2015,22,18,3.35
2015,22,19,3.35
2015,22,20,3.35
2015,22,21,2.25
2015,22,22,1.75
2015,22,23,0.65
2015,22,24,0.05
2015,23,1,-0.65
2015,23,2,-0.65
2015,23,3,-0.65
2015,23,4,-1.15
2015,23,5,-1.15
2015,23,6,-1.75
2015,23,7,-1.75
2015,23,8,-2.25
2015,23,9,-1.75
2015,23,10,-0.65
2015,23,11,1.15
2015,23,12,1.15
2015,23,13,2.25
2015,23,14,2.85
2015,23,15,3.35
2015,23,16,2.25
2015,23,17,2.25
2015,23,18,2.25
2015,23,19,2.85
2015,23,20,2.85
2015,23,21,2.25
2015,23,22,2.85
2015,23,23,2.85
2015,23,24,2.85
2015,24,1,2.85
2015,24,2,1.15
2015,24,3,0.65
2015,24,4,0.65
2015,24,5,0.65
2015,24,6,0.65
2015,24,7,1.15
2015,24,8,1.15
2015,24,9,1.15
2015,24,10,1.15
2015,24,11,1.15
2015,24,12,1.75
2015,24,13,1.75
2015,24,14,2.25
2015,24,15,2.25
2015,24,16,2.85
2015,24,17,2.85
2015,24,18,3.35
2015,24,19,3.35
2015,24,20,4.45
2015,24,21,3.95
2015,24,22,3.95
2015,24,23,3.35
2015,24,24,2.25
2015,25,1,2.85
2015,25,2,2.85
2015,25,3,2.25
2015,25,4,2.25
2015,25,5,2.25
2015,25,6,1.15
2015,25,7,1.75
2015,25,8,1.75
2015,25,9,2.25
2015,25,10,2.85
2015,25,11,3.95
2015,25,12,5.05
2015,25,13,6.15
2015,25,14,7.25
2015,25,15,7.25
2015,25,16,6.75
2015,25,17,6.15
2015,25,18,3.95
2015,25,19,3.35
2015,25,20,2.25
2015,25,21,2.25
2015,25,22,1.75
2015,25,23,1.15
2015,25,24,0.65
2015,26,1,0.05
2015,26,2,-1.15
2015,26,3,-1.75
2015,26,4,-2.25
2015,26,5,-2.85
2015,26,6,-3.35
2015,26,7,-3.35
2015,26,8,-2.85
2015,26,9,-2.85
2015,26,10,-3.95
2015,26,11,-3.35
2015,26,12,-3.35
2015,26,13,-3.35
2015,26,14,-4.45
2015,26,15,-4.45
2015,26,16,-4.45
